EmployeeID,Name,Department,Salary,JoinDate,Email,Phone,City,Country,PerformanceScore
1861,Chris Reed,Sales,54199,2023-05-13,nfreeman@gmail.com,(846)204-5296,Shawnchester,Saint Pierre and Miquelon,Poor
1862,Andrew Hamilton,Sales,121412,2018-11-17,fosternathaniel@yahoo.com,211.427.8614x859,West Angela,Madagascar,Excellent
1863,David Peterson,Finance,90948,2017-02-17,karen45@yahoo.com,001-902-634-4082,Maryhaven,Sudan,Good
1864,John Morton,HR,113781,2015-07-29,wcollins@martin.com,140-703-7221x5253,Lake Colin,Bahrain,Average
1865,Carolyn Harrington,Sales,112750,2021-06-29,michael72@brown-montgomery.com,998-233-9100x0153,Port Jacob,Dominican Republic,Good
1866,Michael Burton,Marketing,106262,2018-09-21,jamesdouglas@gmail.com,252.412.5342x0057,Tonyborough,Fiji,Good
1867,Phillip Adams,IT,86600,2021-09-28,hutchinsonrobin@yahoo.com,+1-704-603-6323x6807,Michellechester,Morocco,Good
1868,Susan Mcgee,Operations,116898,2016-01-29,kelsey39@contreras.com,(477)969-9390x69065,South Daniellechester,Ghana,Average
1869,Ryan Valenzuela,HR,102483,2024-03-01,travis47@yahoo.com,624-968-7564,West Steventon,Lithuania,Poor
1870,Karen Carter,HR,58297,2016-12-01,sarastanton@adkins-martinez.com,160.084.6643x98928,North Lindafort,Equatorial Guinea,Good
1871,Carl Jennings,HR,70448,2019-08-14,donna92@everett-cooper.com,544.485.0626,North Chelsea,Tunisia,Good
1872,Ian Peters,Finance,66172,2024-06-16,hunter13@williams-fleming.info,+1-816-346-4316x340,Amandaland,Guam,Excellent
1873,Casey Mcneil,Sales,82874,2021-06-19,brandonsaunders@gmail.com,(531)926-9339x647,Johnsontown,Turks and Caicos Islands,Average
1874,Shane Hubbard,Finance,47657,2022-06-25,joshuacole@baldwin.com,211-469-9341,Josephview,Iraq,Good
1875,Jon Evans,Sales,124386,2016-01-27,nelsonkaren@hotmail.com,(531)810-7241x71564,Jameston,Suriname,Average
1876,Michael Freeman,Finance,65425,2025-03-08,heather30@jackson-acosta.net,854.562.9924x349,East Theresaberg,Grenada,Good
1877,Rhonda Dennis,Finance,66685,2024-02-28,crobinson@yahoo.com,+1-552-596-3877x4790,South Ashlee,Switzerland,Poor
1878,Zachary Smith,IT,64578,2022-12-10,amcfarland@yahoo.com,(403)778-4165x7249,Lake Joseville,Venezuela,Poor
1879,Terry Sheppard,Marketing,68831,2024-11-14,donna67@cooley.com,219-623-7902x940,Port Brian,Cote d'Ivoire,Good
1880,Jesus Smith,Finance,47906,2022-09-24,wardkathleen@scott.biz,9933765127,East Garyport,Antigua and Barbuda,Poor
1881,Michael Leonard,IT,101413,2018-11-30,joshuathomas@gmail.com,330.055.6190x574,New Jillshire,Mayotte,Good
1882,Alexandra Watson,Engineering,94028,2023-02-23,lori19@smith-mason.com,+1-476-455-8102x7197,Amandashire,United Arab Emirates,Poor
1883,Angelica Sanford,Marketing,47287,2025-02-25,jonathanjones@webb-hughes.biz,+1-388-435-2142x4538,Nguyenberg,Moldova,Excellent
1884,Ryan Navarro,Finance,73660,2023-09-10,ian59@cole.org,266.614.1989,Kramertown,Afghanistan,Excellent
1885,Craig Flynn,Operations,115758,2021-09-12,richardbarajas@gmail.com,(971)480-2652x0940,Leslieport,Holy See (Vatican City State),Excellent
1886,Steven Gutierrez,HR,100504,2022-06-18,isaac36@yahoo.com,001-596-120-6122,West Scott,Syrian Arab Republic,Average
1887,Sheri Hart,Engineering,99720,2023-12-19,qjones@yahoo.com,001-350-434-4431x44564,Garcialand,Tonga,Average
1888,Earl Riley,Engineering,142979,2020-12-27,loriduran@bell.com,073-117-6560x49355,West Robert,Korea,Excellent
1889,Linda Lara,IT,74701,2017-02-09,xgreer@hotmail.com,(083)941-0908x76031,East Roberthaven,Marshall Islands,Average
1890,Steven Curtis,Engineering,123300,2017-08-06,kimberlyherrera@johnson.com,+1-278-673-9496x3244,Hammondton,Macao,Poor
1891,David Clark,Marketing,57674,2023-03-18,grantbrad@gmail.com,+1-705-254-1273x9291,Krausetown,Anguilla,Good
1892,Brian Garcia,Finance,123560,2021-03-08,ericamcpherson@gmail.com,+1-316-097-6203,New Steven,Bermuda,Good
1893,Tanya Brown,Finance,63874,2018-06-11,amber25@gomez.info,242.965.5411x1054,New Jerryhaven,Sweden,Good
1894,Sheri Perry,Operations,83642,2022-02-26,smithmorgan@hotmail.com,783-563-5981x7185,West William,Barbados,Excellent
1895,Andrew Gonzalez,HR,137820,2022-04-20,gthomas@yahoo.com,(728)893-1150x734,Lake Erik,Norfolk Island,Average
1896,Pamela Crosby,IT,105160,2018-05-10,laurennorris@yahoo.com,001-767-900-0560,Lake Heather,Mozambique,Poor
1897,Adrian Cox,HR,57602,2018-07-30,rmarsh@may.com,7087938111,West Justinhaven,India,Poor
1898,Diana Campbell,Engineering,143320,2016-07-01,nathan97@gmail.com,001-331-096-1287x23831,Matthewton,Saint Pierre and Miquelon,Excellent
1899,Andrew Gibson,Operations,128801,2021-08-05,reyesjoseph@diaz-francis.net,001-385-549-1533x5372,Lutztown,United States Virgin Islands,Poor
1900,Mary Hammond,HR,65931,2022-12-08,singletonscott@brooks-wilson.com,001-047-662-4838x035,Sharonmouth,Uruguay,Poor
1901,Yolanda Brown,Marketing,134377,2021-04-30,xbrown@romero-weaver.com,001-876-999-7430x18819,New Andreville,Bermuda,Poor
1902,Gary Garcia,Finance,69192,2019-10-13,alvarezjacqueline@yahoo.com,001-118-906-2247x718,Jamesside,Burundi,Poor
1903,Monica Logan,Engineering,86542,2015-09-07,hicksdennis@meyers.org,+1-165-534-4623x558,Leblancview,Anguilla,Average
1904,George Meza,Operations,82520,2024-12-14,narmstrong@duncan.com,001-519-604-5750,East Steven,Mauritius,Poor
1905,Katherine Jackson,HR,104772,2023-04-01,cynthiagarrett@guerrero.info,+1-978-499-5618x227,Saraview,Burkina Faso,Good
1906,John Saunders,IT,98762,2020-04-12,antonio30@jones.net,(521)258-6756x122,New Amystad,Falkland Islands (Malvinas),Excellent
1907,Jeremy Weaver,Marketing,90106,2022-12-27,stoneapril@hotmail.com,001-791-253-5159x69271,Holmesport,Cambodia,Average
1908,Travis Welch,Marketing,121121,2021-12-07,carlabarrera@franklin-dalton.com,0391483216,Clarkborough,Pitcairn Islands,Poor
1909,David Hughes,HR,65559,2018-11-03,ahill@gmail.com,993.602.4510x49311,Robertview,Angola,Average
1910,Bridget Chen,Finance,145595,2025-03-03,logan95@rojas.com,351-493-6887x65770,Danielburgh,Guatemala,Poor
1911,Nicole Roberts,HR,73742,2018-07-30,bmiddleton@yahoo.com,4351985893,South Jonathan,Tuvalu,Good
1912,William Cantrell,Engineering,109669,2021-01-31,qrush@fitzpatrick.com,216.403.9365x5638,East Jason,San Marino,Excellent
1913,Deborah Wang,HR,120199,2020-12-04,hrodriguez@yahoo.com,671.652.3994,North Kimberly,Djibouti,Poor
1914,William Oliver,Marketing,61754,2024-05-15,fcarroll@hotmail.com,695-661-4710x9157,Port Kevin,Saudi Arabia,Poor
1915,Jason Joseph,Operations,43972,2025-05-24,williamscheryl@gmail.com,001-258-906-8076x19250,Christineview,Tuvalu,Poor
1916,Samantha Hale,HR,110831,2021-05-09,vgrant@yahoo.com,(212)005-7349x4685,Emmastad,Albania,Poor
1917,Kimberly Stanley,Finance,81873,2019-05-31,nreyes@guzman.biz,+1-135-958-6119x2200,Lake Denisehaven,Cuba,Excellent
1918,Mackenzie Johnston,Operations,134661,2023-07-13,oferguson@lee-george.com,(533)641-3352x548,Benjaminstad,Togo,Excellent
1919,John Flores,IT,146532,2016-05-07,vaguirre@gmail.com,214.220.7722x076,Port Michellechester,Sao Tome and Principe,Good
1920,Mark Pena II,Sales,49903,2016-12-05,aaron13@keith.biz,925.234.7399x7375,West Christopher,Guadeloupe,Excellent
1921,Karina Perez,HR,43020,2025-05-12,saundersgary@fernandez.com,(448)877-4977,Meyerport,Honduras,Poor
1922,Joshua Roberts,Finance,81755,2021-04-14,henry61@mccoy.info,001-437-503-3585,Lindahaven,Northern Mariana Islands,Good
1923,Jeffrey Howard,Operations,125956,2023-10-23,julie02@gmail.com,+1-773-276-3855x434,Cookshire,Marshall Islands,Good
1924,Derek Anderson,Finance,126988,2021-11-07,zachary28@hotmail.com,606-542-6221,Markberg,Netherlands,Good
1925,David Munoz,IT,85648,2021-09-27,zcarter@elliott.info,6144704753,North Catherineshire,Svalbard & Jan Mayen Islands,Poor
1926,Brittney Alvarez,Marketing,143537,2021-09-15,courtney89@mcdaniel.org,853.431.0753x9440,Hooverfort,Syrian Arab Republic,Average
1927,Betty Hobbs,Finance,49516,2020-05-23,bryanbaker@gmail.com,001-045-298-7233x61218,Joshuafurt,Dominica,Poor
1928,Angel Nichols,Operations,42396,2024-10-19,thomasmichael@gmail.com,033-115-3575x333,Millshaven,Palestinian Territory,Excellent
1929,Nicholas Chapman,Finance,124082,2022-11-06,martinjason@horn.org,656-454-6457,Lake Charlesview,Syrian Arab Republic,Excellent
1930,Samantha Taylor,Finance,59129,2019-02-04,reedchristian@walker.com,685-585-9294x737,South Brendaberg,British Virgin Islands,Poor
1931,Lisa Bradford,Finance,41591,2024-01-10,benjaminmorgan@oconnor.com,635.397.3534x537,Paulport,Haiti,Poor
1932,Lucas Moore,Engineering,51303,2020-03-31,johnwhitaker@jones-evans.com,880.147.7014,Greenefort,Burkina Faso,Good
1933,Brittany Estes,Engineering,70561,2023-02-13,donnahughes@hotmail.com,001-432-997-2128x083,North Maryview,Myanmar,Poor
1934,Maria Sawyer,Marketing,111719,2022-05-30,banderson@yahoo.com,4643913425,Lake Shawn,Norfolk Island,Good
1935,James Armstrong,HR,132108,2021-09-21,warrenjordan@coleman.org,001-942-961-6529x5965,East Chad,Cote d'Ivoire,Excellent
1936,Michelle Anderson,Finance,139616,2021-09-28,fochoa@ramirez-hunter.com,(751)541-9808,Port Kathrynborough,Jamaica,Good
1937,David Ortiz,IT,126231,2022-06-01,kimberly01@hotmail.com,+1-173-838-4584x06120,Jessicaville,Bangladesh,Poor
1938,Debra Martinez,HR,47314,2025-05-15,sharonpitts@hotmail.com,001-243-474-0802x66115,Christineshire,Tuvalu,Excellent
1939,Samantha Smith,IT,59623,2016-01-17,jennifer85@yahoo.com,954-039-9921x2148,South Jonathanton,Vanuatu,Average
1940,Sarah Duncan,HR,107675,2025-04-16,sarahwilliams@short.net,(938)506-7703x14911,Port Robert,Colombia,Good
1941,Joel Russell,Marketing,136826,2024-12-15,xmartinez@hotmail.com,(435)888-2349,Monicafort,Kenya,Excellent
1942,Holly Frazier,Finance,105082,2017-08-20,michael57@gmail.com,+1-762-353-2097,Katiechester,Qatar,Good
1943,Tammy Collins,Finance,123624,2024-09-28,alan68@riddle-burton.com,001-299-774-8138x348,New Amandafort,Cayman Islands,Excellent
1944,Danielle Patterson,Sales,145228,2023-04-02,rosegary@edwards.net,+1-932-506-6903,New Melissa,Tunisia,Excellent
1945,Jennifer Forbes MD,IT,73130,2023-03-28,sellison@yahoo.com,777-029-7873x46798,Karashire,Palau,Good
1946,Megan Perez,HR,91756,2020-10-29,ryanrogers@brown.org,7736478366,Lake Kristinafort,Sudan,Average
1947,Sean Watson,HR,137624,2019-11-13,yrice@smith.com,4126211257,Lake Deanstad,Gambia,Excellent
1948,Melissa Booker,Engineering,66292,2016-02-25,sgonzalez@davis-wagner.com,+1-972-627-4935x55321,Freemanview,Heard Island and McDonald Islands,Excellent
1949,Michelle Howe,Sales,126206,2022-07-19,danbarron@gmail.com,+1-928-966-1140x81686,Eatonfort,San Marino,Excellent
1950,Larry Jackson,Operations,109274,2021-06-21,shannonsmith@gmail.com,+1-578-498-4977x65453,Lake Tanya,Bermuda,Average
1951,Darrell Marshall,Operations,42469,2019-09-21,rtorres@hotmail.com,992-572-1788x98120,Port Katie,American Samoa,Average
1952,David Anderson,Engineering,93947,2018-12-15,griffithdawn@wong.net,7807631569,Jonathanport,Rwanda,Poor
1953,Wanda Moreno,Engineering,62534,2016-12-18,tony05@hoover.com,917-944-9741x8320,Joshuaberg,Slovakia (Slovak Republic),Good
1954,Logan Gonzalez,Engineering,103620,2025-01-03,williamszachary@yahoo.com,(950)990-2935x58824,New Jonathanland,Swaziland,Average
1955,Jamie Brady,IT,88874,2017-02-28,yball@yahoo.com,372.989.8732,Tanyaport,Australia,Good
1956,Jeremy Robertson,IT,89708,2022-06-04,cameron92@yahoo.com,+1-425-593-7758,South Jacob,Cook Islands,Poor
1957,Paul Adams,Marketing,114553,2018-02-11,jamie99@graves.com,468-870-3629x365,Robertport,Hong Kong,Good
1958,Carol Thompson,Marketing,108344,2019-03-03,mary36@carpenter-farrell.biz,(729)585-4049x486,Lewischester,Micronesia,Average
1959,Dale Haynes,Engineering,89138,2022-07-10,amyharris@yahoo.com,993.796.0269x166,Youngchester,Portugal,Good
1960,Kara Lopez,Sales,94302,2015-12-21,logan63@gmail.com,(685)767-8253x7203,Port Joseph,Chile,Average
1961,Richard Dalton,HR,87638,2015-07-24,josephrobertson@little-allison.net,004-589-4240x8426,East Kelsey,Monaco,Good
1962,Eduardo Shannon,IT,118249,2020-11-13,raymondflores@yahoo.com,+1-179-192-9927x69926,Blakemouth,Burkina Faso,Average
1963,Bradley Harrison,Sales,145865,2016-03-16,kristen53@johnson.com,(962)608-8517x399,West Christyfurt,Sierra Leone,Average
1964,Amber Lyons,Finance,42719,2018-07-26,crosales@collins.info,+1-280-160-1247,East Melissabury,Saint Martin,Good
1965,Christopher Jones,IT,62890,2016-07-27,angela22@quinn-velasquez.com,587-452-0025x223,South James,Antigua and Barbuda,Poor
1966,Gloria Robinson,IT,117236,2020-10-14,joshua42@gmail.com,+1-449-866-5652x27724,New Anne,Nigeria,Excellent
1967,Jeremy Smith,Marketing,76509,2019-02-24,deborahjohnston@gmail.com,4388162012,Lake Jenniferport,Nigeria,Poor
1968,Kathryn Horton,HR,82534,2020-12-09,justin49@hotmail.com,737.828.9601,Brockland,Sri Lanka,Good
1969,Brandon Mills,HR,142302,2015-07-30,hollybird@gmail.com,+1-114-465-0086x974,East Karenfort,Colombia,Poor
1970,Zachary Morton,Operations,132241,2022-07-30,whitney47@yahoo.com,001-029-460-7649x48431,Port Jodi,South Africa,Average
1971,Melissa Johnson,Operations,58787,2020-12-24,howellanna@king-miller.biz,818.061.7839x688,Andersonchester,Guyana,Excellent
1972,Richard Anderson,Operations,88845,2019-03-14,ucooper@frey-young.com,(866)112-5032,Juliestad,Seychelles,Good
1973,Ariel Hanna,Operations,97932,2022-10-18,thomasanna@hotmail.com,189.917.8197x861,Shawnhaven,Bolivia,Good
1974,Sheila Smith,Finance,132124,2015-12-14,richardvasquez@yahoo.com,968-097-5387,West Teresamouth,Gibraltar,Good
1975,Jeremiah Owen,Finance,131659,2017-04-03,philip76@gmail.com,(708)182-0571x1566,Gonzalezbury,Netherlands Antilles,Excellent
1976,Rebecca Banks,IT,73062,2024-11-05,oneillbrandy@king-saunders.info,066.007.2601x116,South Karen,Luxembourg,Average
1977,Adriana Flores MD,Engineering,115713,2021-06-06,landrysabrina@ford-haynes.biz,646-614-2910,Jamiestad,American Samoa,Good
1978,Laura Ali,Marketing,127263,2017-10-15,brandy46@zimmerman.org,4854963895,Lake Caitlyn,Guatemala,Poor
1979,Patricia Walker,Marketing,135756,2015-11-02,uballard@cummings.com,494.584.0627x602,Andrewbury,French Polynesia,Good
1980,Carla Fuentes,Operations,100461,2017-05-01,cheryl59@kline-brown.com,+1-904-942-2156x85789,New Shannon,Pakistan,Good
1981,Richard Sullivan,IT,115418,2020-05-11,scottrichard@roberts.net,869.869.4627x79716,Pamelaton,Paraguay,Good
1982,Tamara Roberts,Sales,106672,2020-12-08,matthewglenn@burns-powell.org,001-158-423-6286x809,Rasmussenshire,United Arab Emirates,Good
1983,Patricia Duran,Engineering,74832,2023-08-15,rhoward@yahoo.com,(007)564-3418x8323,Lake Wayne,Latvia,Average
1984,Allison Walker,IT,71966,2021-04-26,wlee@brown.info,(783)034-7358,North Triciashire,Tonga,Poor
1985,Adam Ellis,Engineering,112545,2017-08-12,dgallegos@hensley.com,+1-012-226-6736x0106,Andrewfurt,Italy,Average
1986,Sarah Leonard,Engineering,52987,2018-12-06,diana46@allen-brock.com,+1-039-944-5138x7402,Porterburgh,Honduras,Poor
1987,Margaret Ward,Engineering,77311,2024-03-20,rileychristopher@hotmail.com,057.843.4704x377,Jamesmouth,Mali,Good
1988,Laura Stevens,IT,71575,2025-01-28,cuevasshannon@gmail.com,(132)680-3317,Wheelerstad,Faroe Islands,Excellent
1989,Jonathan Alexander,Operations,103852,2019-12-14,umacdonald@gmail.com,530-532-2566x1584,North Jeffrey,Saint Vincent and the Grenadines,Average
1990,Craig Sanders,Marketing,41007,2019-02-19,fdominguez@roberts.net,214-656-5956,New Tracy,Niger,Excellent
1991,Paul Gomez,Marketing,110981,2015-10-25,mary30@carey.info,372.429.9252,Port Aliciahaven,Guyana,Average
1992,Andrew Chavez,Operations,116242,2024-11-09,bsteele@gonzalez.com,065-930-2362,Charlesburgh,Saudi Arabia,Good
1993,Michael Patterson,Engineering,87517,2023-07-17,brian68@rose.com,799-000-2372,Ballhaven,Bahrain,Average
1994,Kristopher Hull,Sales,69257,2019-03-01,hfoley@hotmail.com,768.905.8088x382,Port Ashleyfort,Sudan,Good
1995,John Owens,HR,127272,2024-04-02,brownmaria@walker-becker.net,001-833-795-5619x722,Alichester,Egypt,Average
1996,Randall Grimes,IT,82207,2016-07-24,cameron22@li.com,(042)858-3144x23516,Deannachester,Vietnam,Good
1997,Thomas Smith,HR,53281,2019-11-13,william81@hotmail.com,(685)531-9491,Destinyhaven,Thailand,Good
1998,Adam Wang,Operations,101246,2022-07-25,olivermelanie@walker.com,(649)133-9371,Port John,Comoros,Poor
1999,Mary Miller,Sales,41435,2018-06-23,zpierce@brown.info,334.760.9274x81289,New Michael,South Africa,Good
2000,Amy Sims,IT,138875,2024-05-06,smoore@gmail.com,001-841-313-1700,East Joanne,Mauritius,Poor
